"Date","Site.Name","COUNTY","meanLat","meanLong","Month","Year","PM2.5","Ozone"
"2018-02-27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,22,42
"2018-02-27","Leggett","Edgecombe",35.988278,-77.5843,2,2018,15,NA
"2018-02-27","Millbrook School","Wake",35.856111,-78.574167,2,2018,29,43
"2018-02-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,18,NA
"2018-02-28","Clemmons Middle","Forsyth",36.026,-80.342,2,2018,53,NA
"2018-02-28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,43,32
"2018-02-28","Leggett","Edgecombe",35.988278,-77.5843,2,2018,40,NA
"2018-02-28","Linville Falls","Avery",35.972347,-81.933072,2,2018,15,NA
"2018-02-28","Millbrook School","Wake",35.856111,-78.574167,2,2018,37.5,30
"2018-02-28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2018,22,NA
"2018-03-01","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,38,41
"2018-03-01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,26,36
"2018-03-01","Leggett","Edgecombe",35.988278,-77.5843,3,2018,33,32
"2018-03-01","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,42
"2018-03-01","Millbrook School","Wake",35.856111,-78.574167,3,2018,37,35
"2018-03-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,27,32
"2018-03-02","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,10,44
"2018-03-02","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,46
"2018-03-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,11,44
"2018-03-02","Leggett","Edgecombe",35.988278,-77.5843,3,2018,3,42
"2018-03-02","Millbrook School","Wake",35.856111,-78.574167,3,2018,18,43
"2018-03-02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,12,43
"2018-03-03","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,13,44
"2018-03-03","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,44
"2018-03-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,8.5,43
"2018-03-03","Leggett","Edgecombe",35.988278,-77.5843,3,2018,10,44
"2018-03-03","Millbrook School","Wake",35.856111,-78.574167,3,2018,13,43
"2018-03-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,11,44
"2018-03-04","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,17,46
"2018-03-04","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,47
"2018-03-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,20,44
"2018-03-04","Leggett","Edgecombe",35.988278,-77.5843,3,2018,10,42
"2018-03-04","Millbrook School","Wake",35.856111,-78.574167,3,2018,22,43
"2018-03-04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,16,42
"2018-03-05","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,24,44
"2018-03-05","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,46
"2018-03-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,32,44
"2018-03-05","Leggett","Edgecombe",35.988278,-77.5843,3,2018,8,43
"2018-03-05","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,44
"2018-03-05","Millbrook School","Wake",35.856111,-78.574167,3,2018,28,44
"2018-03-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,18,42
"2018-03-06","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,33,29
"2018-03-06","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,44
"2018-03-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,55,19
"2018-03-06","Leggett","Edgecombe",35.988278,-77.5843,3,2018,13,35
"2018-03-06","Linville Falls","Avery",35.972347,-81.933072,3,2018,44,38
"2018-03-06","Millbrook School","Wake",35.856111,-78.574167,3,2018,31,27
"2018-03-06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,22.5,37
"2018-03-07","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,37,35
"2018-03-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,29,33
"2018-03-07","Leggett","Edgecombe",35.988278,-77.5843,3,2018,12,36
"2018-03-07","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,38
"2018-03-07","Millbrook School","Wake",35.856111,-78.574167,3,2018,30,34
"2018-03-07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,25,35
"2018-03-08","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,30,43
"2018-03-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,27,39
"2018-03-08","Leggett","Edgecombe",35.988278,-77.5843,3,2018,15,40
"2018-03-08","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,41
"2018-03-08","Millbrook School","Wake",35.856111,-78.574167,3,2018,28,38
"2018-03-08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,24,39
"2018-03-09","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,31,44
"2018-03-09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,30,43
"2018-03-09","Leggett","Edgecombe",35.988278,-77.5843,3,2018,21,41
"2018-03-09","Linville Falls","Avery",35.972347,-81.933072,3,2018,18,45
"2018-03-09","Millbrook School","Wake",35.856111,-78.574167,3,2018,30.5,41
"2018-03-09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,20.5,42
"2018-03-10","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,71,38
"2018-03-10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,74,33
"2018-03-10","Leggett","Edgecombe",35.988278,-77.5843,3,2018,46,37
"2018-03-10","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,47
"2018-03-10","Millbrook School","Wake",35.856111,-78.574167,3,2018,69,39
"2018-03-10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,61,46
"2018-03-11","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,70,31
"2018-03-11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,74,26
"2018-03-11","Leggett","Edgecombe",35.988278,-77.5843,3,2018,39,34
"2018-03-11","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,41
"2018-03-11","Millbrook School","Wake",35.856111,-78.574167,3,2018,56,31
"2018-03-11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,39,38
"2018-03-12","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,43,38
"2018-03-12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,19,34
"2018-03-12","Leggett","Edgecombe",35.988278,-77.5843,3,2018,25,33
"2018-03-12","Linville Falls","Avery",35.972347,-81.933072,3,2018,10,43
"2018-03-12","Millbrook School","Wake",35.856111,-78.574167,3,2018,32,NA
"2018-03-12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,22.5,34
"2018-03-13","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,32,44
"2018-03-13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,30,42
"2018-03-13","Leggett","Edgecombe",35.988278,-77.5843,3,2018,22,44
"2018-03-13","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,43
"2018-03-13","Millbrook School","Wake",35.856111,-78.574167,3,2018,31,44
"2018-03-13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,28,44
"2018-03-14","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,25,43
"2018-03-14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,21,43
"2018-03-14","Leggett","Edgecombe",35.988278,-77.5843,3,2018,13,42
"2018-03-14","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,43
"2018-03-14","Millbrook School","Wake",35.856111,-78.574167,3,2018,26,43
"2018-03-14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,21,43
"2018-03-15","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,43,61
"2018-03-15","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,23,61
"2018-03-15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,29.5,48
"2018-03-15","Leggett","Edgecombe",35.988278,-77.5843,3,2018,29,50
"2018-03-15","Linville Falls","Avery",35.972347,-81.933072,3,2018,30,NA
"2018-03-15","Millbrook School","Wake",35.856111,-78.574167,3,2018,34,49
"2018-03-15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,27.5,50
"2018-03-16","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,45,51
"2018-03-16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,57,67
"2018-03-16","Leggett","Edgecombe",35.988278,-77.5843,3,2018,25,51
"2018-03-16","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,61
"2018-03-16","Millbrook School","Wake",35.856111,-78.574167,3,2018,49,50
"2018-03-16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,40,51
"2018-03-17","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,44,51
"2018-03-17","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,49
"2018-03-17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,50,43
"2018-03-17","Leggett","Edgecombe",35.988278,-77.5843,3,2018,32,45
"2018-03-17","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,50
"2018-03-17","Millbrook School","Wake",35.856111,-78.574167,3,2018,54,44
"2018-03-17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,40,45
"2018-03-18","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,30,46
"2018-03-18","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,21,44
"2018-03-18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,28,44
"2018-03-18","Leggett","Edgecombe",35.988278,-77.5843,3,2018,18,43
"2018-03-18","Linville Falls","Avery",35.972347,-81.933072,3,2018,23,44
"2018-03-18","Millbrook School","Wake",35.856111,-78.574167,3,2018,30,44
"2018-03-18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,23,44
"2018-03-19","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,42,45
"2018-03-19","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,40
"2018-03-19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,34,43
"2018-03-19","Leggett","Edgecombe",35.988278,-77.5843,3,2018,23,39
"2018-03-19","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,43
"2018-03-19","Millbrook School","Wake",35.856111,-78.574167,3,2018,38,42
"2018-03-19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,23,43
"2018-03-20","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,20,32
"2018-03-20","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,44
"2018-03-20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,27,29
"2018-03-20","Leggett","Edgecombe",35.988278,-77.5843,3,2018,9,35
"2018-03-20","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,38
"2018-03-20","Millbrook School","Wake",35.856111,-78.574167,3,2018,23,32
"2018-03-20","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,17,34
"2018-03-21","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,21,35
"2018-03-21","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,4,40
"2018-03-21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,12.5,32
"2018-03-21","Leggett","Edgecombe",35.988278,-77.5843,3,2018,8,31
"2018-03-21","Linville Falls","Avery",35.972347,-81.933072,3,2018,5,36
"2018-03-21","Millbrook School","Wake",35.856111,-78.574167,3,2018,15,31
"2018-03-21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,7.5,32
"2018-03-22","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,19,45
"2018-03-22","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,47
"2018-03-22","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,20,45
"2018-03-22","Leggett","Edgecombe",35.988278,-77.5843,3,2018,11,43
"2018-03-22","Millbrook School","Wake",35.856111,-78.574167,3,2018,22,42
"2018-03-22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,18,43
"2018-03-23","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,25,50
"2018-03-23","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,48
"2018-03-23","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,30,48
"2018-03-23","Leggett","Edgecombe",35.988278,-77.5843,3,2018,15,47
"2018-03-23","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,49
"2018-03-23","Millbrook School","Wake",35.856111,-78.574167,3,2018,30,48
"2018-03-23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,19,47
"2018-03-24","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,42,37
"2018-03-24","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,23,47
"2018-03-24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,34,42
"2018-03-24","Leggett","Edgecombe",35.988278,-77.5843,3,2018,21,44
"2018-03-24","Linville Falls","Avery",35.972347,-81.933072,3,2018,21,43
"2018-03-24","Millbrook School","Wake",35.856111,-78.574167,3,2018,27.5,43
"2018-03-24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,22,45
"2018-03-25","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,25,48
"2018-03-25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,25,44
"2018-03-25","Leggett","Edgecombe",35.988278,-77.5843,3,2018,15,47
"2018-03-25","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,45
"2018-03-25","Millbrook School","Wake",35.856111,-78.574167,3,2018,26,46
"2018-03-25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,18,47
"2018-03-26","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,20,44
"2018-03-26","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,45
"2018-03-26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,19,44
"2018-03-26","Leggett","Edgecombe",35.988278,-77.5843,3,2018,NA,43
"2018-03-26","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,46
"2018-03-26","Millbrook School","Wake",35.856111,-78.574167,3,2018,29,44
"2018-03-26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,32,43
"2018-03-27","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,32,39
"2018-03-27","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,7,44
"2018-03-27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,35,34
"2018-03-27","Leggett","Edgecombe",35.988278,-77.5843,3,2018,NA,35
"2018-03-27","Linville Falls","Avery",35.972347,-81.933072,3,2018,18,43
"2018-03-27","Millbrook School","Wake",35.856111,-78.574167,3,2018,37.5,31
"2018-03-27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,27,35
"2018-03-28","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,51,44
"2018-03-28","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,45
"2018-03-28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,46,38
"2018-03-28","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,42
"2018-03-28","Millbrook School","Wake",35.856111,-78.574167,3,2018,54,43
"2018-03-28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,48,42
"2018-03-29","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,56,48
"2018-03-29","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,45
"2018-03-29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,45,45
"2018-03-29","Leggett","Edgecombe",35.988278,-77.5843,3,2018,NA,45
"2018-03-29","Linville Falls","Avery",35.972347,-81.933072,3,2018,NA,49
"2018-03-29","Millbrook School","Wake",35.856111,-78.574167,3,2018,56,47
"2018-03-29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,26,44
"2018-03-30","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,23,44
"2018-03-30","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,4,43
"2018-03-30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,17.5,41
"2018-03-30","Leggett","Edgecombe",35.988278,-77.5843,3,2018,20,38
"2018-03-30","Linville Falls","Avery",35.972347,-81.933072,3,2018,7,41
"2018-03-30","Millbrook School","Wake",35.856111,-78.574167,3,2018,25,40
"2018-03-30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,24,38
"2018-03-31","Clemmons Middle","Forsyth",36.026,-80.342,3,2018,17,50
"2018-03-31","Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2018,NA,51
"2018-03-31","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2018,14,46
"2018-03-31","Leggett","Edgecombe",35.988278,-77.5843,3,2018,15,44
"2018-03-31","Millbrook School","Wake",35.856111,-78.574167,3,2018,20,45
"2018-03-31","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2018,14,44
"2018-04-01","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,28,48
"2018-04-01","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,NA,50
"2018-04-01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,26,49
"2018-04-01","Leggett","Edgecombe",35.988278,-77.5843,4,2018,34,47
"2018-04-01","Linville Falls","Avery",35.972347,-81.933072,4,2018,NA,46
"2018-04-01","Millbrook School","Wake",35.856111,-78.574167,4,2018,39,48
"2018-04-01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,28,48
"2018-04-02","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,32,58
"2018-04-02","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,32,NA
"2018-04-02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,36,48
"2018-04-02","Leggett","Edgecombe",35.988278,-77.5843,4,2018,33,48
"2018-04-02","Linville Falls","Avery",35.972347,-81.933072,4,2018,25,NA
"2018-04-02","Millbrook School","Wake",35.856111,-78.574167,4,2018,38,50
"2018-04-02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,29.5,48
"2018-04-03","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,55,48
"2018-04-03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,54,44
"2018-04-03","Leggett","Edgecombe",35.988278,-77.5843,4,2018,35,37
"2018-04-03","Linville Falls","Avery",35.972347,-81.933072,4,2018,NA,47
"2018-04-03","Millbrook School","Wake",35.856111,-78.574167,4,2018,52.5,37
"2018-04-03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,45,34
"2018-04-04","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,38,46
"2018-04-04","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,NA,44
"2018-04-04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,24,44
"2018-04-04","Leggett","Edgecombe",35.988278,-77.5843,4,2018,14,43
"2018-04-04","Linville Falls","Avery",35.972347,-81.933072,4,2018,NA,44
"2018-04-04","Millbrook School","Wake",35.856111,-78.574167,4,2018,30,44
"2018-04-04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,23,42
"2018-04-05","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,28,50
"2018-04-05","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,15,51
"2018-04-05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,22,44
"2018-04-05","Leggett","Edgecombe",35.988278,-77.5843,4,2018,23,NA
"2018-04-05","Linville Falls","Avery",35.972347,-81.933072,4,2018,19,48
"2018-04-05","Millbrook School","Wake",35.856111,-78.574167,4,2018,26,45
"2018-04-05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,24,47
"2018-04-06","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,43,54
"2018-04-06","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,NA,61
"2018-04-06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,55,NA
"2018-04-06","Leggett","Edgecombe",35.988278,-77.5843,4,2018,29,61
"2018-04-06","Linville Falls","Avery",35.972347,-81.933072,4,2018,NA,54
"2018-04-06","Millbrook School","Wake",35.856111,-78.574167,4,2018,51.5,54
"2018-04-06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,31,61
"2018-04-07","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,31,41
"2018-04-07","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,NA,43
"2018-04-07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,36,39
"2018-04-07","Leggett","Edgecombe",35.988278,-77.5843,4,2018,25,NA
"2018-04-07","Linville Falls","Avery",35.972347,-81.933072,4,2018,NA,42
"2018-04-07","Millbrook School","Wake",35.856111,-78.574167,4,2018,43,42
"2018-04-07","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,25,43
"2018-04-08","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,22,45
"2018-04-08","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,8,45
"2018-04-08","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,19,44
"2018-04-08","Leggett","Edgecombe",35.988278,-77.5843,4,2018,16,NA
"2018-04-08","Linville Falls","Avery",35.972347,-81.933072,4,2018,12,45
"2018-04-08","Millbrook School","Wake",35.856111,-78.574167,4,2018,25.3333333333333,45
"2018-04-08","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,19,NA
"2018-04-09","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,29,46
"2018-04-09","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,NA,39
"2018-04-09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2018,31,44
"2018-04-09","Leggett","Edgecombe",35.988278,-77.5843,4,2018,22,39
"2018-04-09","Linville Falls","Avery",35.972347,-81.933072,4,2018,NA,34
"2018-04-09","Millbrook School","Wake",35.856111,-78.574167,4,2018,35,40
"2018-04-09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2018,29,NA
"2018-04-10","Clemmons Middle","Forsyth",36.026,-80.342,4,2018,40,45
"2018-04-10","Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2018,NA,45
